117,118__Inj_2_Set_3_Maf_B10.fsa,67,73,105,105,**,**,320,328,116,128,207,234,63,63,163,163,99,107,211,211,**,**
118,119__Inj_2_Set_3_Maf_B11.fsa,73,73,107,109,**,**,320,320,116,128,205,207,63,63,171,171,93,107,**,**,**,**
119,120__Inj_2_Set_3_Maf_B12.fsa,67,73,103,105,**,**,320,320,114,128,207,207,**,**,163,171,**,**,211,211,**,**
120,121__Inj_2_Set_3_Maf_C01.fsa,73,73,105,105,**,**,322,328,118,140,207,207,63,65,163,171,87,107,**,**,314,328
121,122__Inj_2_Set_3_Maf_C02.fsa,67,67,105,105,**,**,**,**,114,116,207,207,63,65,163,171,107,107,**,**,318,318
122,123__Inj_2_Set_3_Maf_C03.fsa,67,73,103,107,**,**,**,**,118,118,207,207,65,65,163,171,87,99,**,**,318,330
123,124__Inj_2_Set_3_Maf_C04.fsa,67,73,105,123,**,**,320,328,114,114,205,207,63,63,171,171,93,103,**,**,314,318
124,125__Inj_2_Set_3_Maf_C05.fsa,67,67,103,105,**,**,**,**,116,128,207,207,63,65,171,171,99,99,**,**,318,330
125,126__Inj_2_Set_3_Maf_C06.fsa,67,67,105,123,**,**,**,**,116,116,207,211,63,63,163,171,93,107,**,**,**,**
126,127__Inj_2_Set_3_Maf_C07.fsa,67,67,103,122,218,218,320,326,126,128,207,207,63,63,171,171,93,103,**,**,314,330
127,128__Inj_2_Set_3_Maf_C08.fsa,73,73,105,107,**,**,320,320,116,128,205,207,65,65,163,171,107,107,**,**,314,326
128,129__Inj_2_Set_3_Maf_C09.fsa,67,73,103,105,218,218,**,**,114,140,205,234,63,65,171,171,93,95,**,**,318,330
129,130__Inj_2_Set_3_Maf_C10.fsa,67,67,105,123,218,218,320,320,114,114,207,207,63,63,171,171,107,107,**,**,314,314
130,131__Inj_2_Set_3_Maf_C11.fsa,67,69,103,103,**,**,320,328,114,116,207,207,63,65,171,171,99,107,**,**,**,**
131,132__Inj_2_Set_3_Maf_C12.fsa,67,69,105,107,**,**,326,326,118,128,205,207,**,**,171,171,**,**,**,**,**,**
132,133__Inj_2_Set_3_Maf_D01.fsa,67,73,103,105,**,**,**,**,116,116,207,207,63,63,171,171,93,107,**,**,318,320
133,134__Inj_2_Set_3_Maf_D02.fsa,67,67,105,131,218,218,320,328,114,114,207,207,63,63,163,171,87,99,211,211,318,320
134,135__Inj_2_Set_3_Maf_D03.fsa,73,73,105,105,218,218,320,320,116,116,234,234,65,65,171,171,87,103,**,**,318,318
135,136__Inj_2_Set_3_Maf_D04.fsa,67,73,103,131,**,**,**,**,114,114,234,234,63,63,163,163,87,103,**,**,318,328
136,137__Inj_2_Set_3_Maf_D05.fsa,67,67,105,107,**,**,**,**,116,128,207,234,63,65,171,171,87,87,**,**,314,320
137,138__Inj_2_Set_3_Maf_D06.fsa,73,73,103,105,218,218,320,320,114,114,205,207,65,65,163,171,93,107,211,211,318,318
138,139__Inj_2_Set_3_Maf_D07.fsa,67,67,105,105,**,**,**,**,114,116,207,207,63,65,171,171,99,103,**,**,314,314
139,140__Inj_2_Set_3_Maf_D08.fsa,67,73,105,123,218,218,320,322,114,128,205,234,63,63,163,167,93,107,211,211,314,318
140,141__Inj_2_Set_3_Maf_D09.fsa,67,67,105,123,218,218,320,320,114,116,205,205,63,63,163,171,95,99,205,211,328,328
141,142__Inj_2_Set_3_Maf_D10.fsa,67,69,105,105,218,218,320,320,114,116,207,207,63,63,163,163,103,107,213,213,314,330
142,143__Inj_2_Set_3_Maf_D11.fsa,67,73,103,105,**,**,320,320,116,116,207,207,63,63,167,171,93,103,**,**,**,**
143,144__Inj_2_Set_3_Maf_D12.fsa,67,67,105,105,**,**,320,328,128,128,205,207,**,**,163,171,**,**,211,211,**,**
144,145__Inj_2_Set_3_Maf_E01.fsa,67,73,105,105,**,**,**,**,114,128,205,234,63,65,171,171,87,95,**,**,314,330
145,146__Inj_2_Set_3_Maf_E02.fsa,67,67,105,123,218,218,320,328,114,114,207,207,63,63,163,171,87,95,211,211,314,318
146,147__Inj_2_Set_3_Maf_E03.fsa,67,73,105,105,**,**,320,320,116,128,205,207,65,65,171,171,93,93,**,**,314,314
147,148__Inj_2_Set_3_Maf_E04.fsa,67,67,105,123,218,218,320,320,114,116,207,207,63,63,163,171,93,99,**,**,314,328
148,149__Inj_2_Set_3_Maf_E05.fsa,67,73,105,107,**,**,320,320,118,128,207,234,63,63,171,171,87,93,**,**,318,320
149,151__Inj_2_Set_3_Maf_E07.fsa,67,73,103,105,**,**,320,320,114,114,205,234,63,63,167,171,93,107,**,**,318,318
150,152__Inj_2_Set_3_Maf_E08.fsa,67,67,105,105,**,**,**,**,114,116,207,234,63,65,163,171,93,93,**,**,314,318
151,153__Inj_2_Set_3_Maf_E09.fsa,67,73,105,131,218,218,**,**,114,114,207,234,63,63,171,194,95,103,**,**,318,318
152,154__Inj_2_Set_3_Maf_E10.fsa,67,73,103,123,**,**,320,320,116,128,205,205,63,65,171,171,107,107,**,**,318,318
153,155__Inj_2_Set_3_Maf_E11.fsa,73,73,105,105,**,**,322,328,116,128,207,207,63,63,163,167,93,107,**,**,**,**
154,156__Inj_2_Set_3_Maf_E12.fsa,67,67,107,109,**,**,320,320,116,128,207,207,**,**,163,171,**,**,**,**,**,**
155,157__Inj_2_Set_3_Maf_F01.fsa,67,73,105,105,218,218,**,**,114,114,207,207,63,63,171,171,87,103,**,**,318,318
156,158__Inj_2_Set_3_Maf_F02.fsa,67,67,103,123,**,**,**,**,116,128,207,234,63,63,171,171,93,101,**,**,318,318
157,159__Inj_2_Set_3_Maf_F03.fsa,67,73,109,131,218,218,320,322,114,116,207,234,63,65,171,171,87,103,211,211,318,328
158,160__Inj_2_Set_3_Maf_F04.fsa,67,73,103,105,218,218,320,322,114,116,207,207,63,65,163,171,103,107,**,**,318,330
159,161__Inj_2_Set_3_Maf_F05.fsa,67,67,103,107,218,218,320,320,116,128,207,207,63,65,171,171,87,93,211,211,314,326
160,162__Inj_2_Set_3_Maf_F06.fsa,67,73,105,123,218,218,320,320,118,128,207,207,63,63,163,171,99,103,211,211,318,330
161,163__Inj_2_Set_3_Maf_F07.fsa,67,73,105,107,218,218,**,**,114,128,207,207,63,65,163,171,87,93,**,**,318,318
162,164__Inj_2_Set_3_Maf_F08.fsa,67,73,105,105,218,218,320,328,116,128,207,234,65,65,171,171,87,93,**,**,318,328
163,165__Inj_2_Set_3_Maf_F09.fsa,73,73,105,123,218,218,328,328,118,128,205,205,63,65,163,171,87,95,211,211,314,318
164,166__Inj_2_Set_3_Maf_F10.fsa,67,73,105,105,218,218,320,320,116,128,205,207,63,65,163,163,99,107,211,211,314,314
165,167__Inj_2_Set_3_Maf_F11.fsa,67,73,105,123,218,218,320,320,116,118,234,250,63,63,163,167,87,93,211,211,**,**
166,168__Inj_2_Set_3_Maf_F12.fsa,67,73,105,105,**,**,320,320,114,128,205,207,**,**,163,171,**,**,211,211,**,**
167,169__Inj_2_Set_3_Maf_G01.fsa,67,73,105,123,218,218,320,320,116,116,207,207,63,63,163,163,87,93,**,**,318,330
168,170__Inj_2_Set_3_Maf_G02.fsa,73,73,105,123,218,218,320,320,118,128,207,207,63,65,171,171,87,107,211,211,314,314
169,171__Inj_2_Set_3_Maf_G03.fsa,73,73,105,105,218,218,320,320,116,128,207,234,63,63,163,171,95,95,**,**,318,318
170,172__Inj_2_Set_3_Maf_G04.fsa,67,73,105,131,218,218,322,322,114,118,207,234,63,63,163,163,93,99,211,211,318,318
171,173__Inj_2_Set_3_Maf_G05.fsa,67,73,105,105,218,218,320,320,114,116,207,234,63,63,171,171,93,103,**,**,314,326
172,174__Inj_2_Set_3_Maf_G06.fsa,73,73,103,105,218,218,320,328,114,128,207,234,63,63,163,163,93,107,**,**,314,314
173,175__Inj_2_Set_3_Maf_G07.fsa,67,67,103,105,218,218,322,326,116,116,207,234,63,63,171,171,87,99,211,211,314,318
174,176__Inj_2_Set_3_Maf_G08.fsa,67,73,105,105,218,218,320,320,114,116,234,234,63,65,171,171,99,107,**,**,318,318
175,177__Inj_2_Set_3_Maf_G09.fsa,67,73,103,105,218,218,320,320,114,128,207,207,63,63,163,171,87,99,**,**,318,318
176,178__Inj_2_Set_3_Maf_G10.fsa,67,73,105,131,**,**,**,**,128,140,207,234,63,63,163,171,87,107,211,211,**,**
177,179__Inj_2_Set_3_Maf_G11.fsa,67,73,105,107,**,**,320,320,114,128,207,207,63,63,171,171,95,107,207,211,**,**
178,180__Inj_2_Set_3_Maf_G12.fsa,67,73,105,131,**,**,320,320,114,140,205,205,**,**,163,171,89,95,**,**,**,**
179,181__Inj_2_Set_3_Maf_H01.fsa,67,69,107,107,218,218,320,322,114,116,205,234,63,63,163,171,93,99,**,**,314,318
180,182__Inj_2_Set_3_Maf_H02.fsa,67,67,107,131,218,218,**,**,114,116,205,207,63,65,167,171,93,95,**,**,326,326
181,183__Inj_2_Set_3_Maf_H03.fsa,67,67,105,123,**,**,**,**,114,116,**,**,63,65,**,**,95,103,**,**,**,**
182,184__Inj_2_Set_3_Maf_H04.fsa,67,67,105,109,218,218,**,**,114,116,207,234,63,63,163,163,99,103,**,**,318,318
183,185__Inj_2_Set_3_Maf_H05.fsa,67,73,103,129,218,218,**,**,114,114,207,207,63,65,171,171,103,107,**,**,314,314
184,186__Inj_2_Set_3_Maf_H06.fsa,67,67,103,123,218,218,320,320,**,**,**,**,63,65,163,171,87,103,**,**,318,318
185,187__Inj_2_Set_3_Maf_H07.fsa,69,73,105,107,218,218,320,320,118,118,205,207,63,65,163,171,99,99,**,**,318,318
186,188__Inj_2_Set_3_Maf_H08.fsa,67,67,105,123,218,218,320,320,114,114,207,234,63,65,163,163,93,107,**,**,318,320
187,189__Inj_2_Set_3_Maf_H09.fsa,73,73,105,105,**,**,320,320,114,116,207,234,**,**,163,163,**,**,**,**,**,**
188,190__Inj_2_Set_3_Maf_H10.fsa,67,73,105,107,**,**,320,320,114,128,205,207,**,**,171,171,**,**,207,211,**,**
189,191__Inj_2_Set_3_Maf_H11.fsa,67,67,105,105,**,**,320,328,114,116,207,234,**,**,163,171,**,**,**,**,**,**
190,192__Inj_2_Set_3_Maf_H12.fsa,67,73,105,105,**,**,320,320,114,116,205,207,**,**,163,171,**,**,211,211,**,**
191,193__Inj_2_Set_4_Maf_A01.fsa,67,73,105,131,**,**,320,320,114,116,205,207,**,**,163,171,107,107,**,**,314,320
192,194__Inj_2_Set_4_Maf_A02.fsa,67,73,105,105,218,218,320,322,118,128,207,207,63,63,163,163,93,93,**,**,320,330
193,195__Inj_2_Set_4_Maf_A03.fsa,67,73,107,131,218,218,320,322,118,118,207,207,63,63,171,171,87,107,**,**,314,314
194,196__Inj_2_Set_4_Maf_A04.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,171,171,**,**,**,**,312,312
